,0,1,2
1215,아니 왜제가 같이 혼나야 되는지를 잘모르겠습니다.,0,"['아니', '왜', '저', '가', '같이', '혼나', '어야', '되', '는', '지', '를', '잘', '모르', '겠', '습니다', '.']"
1216,단체 생활을 하다보면 억울한일도 생길수있어 다 경험이야,0,"['단체', '생활', '을', '하', '다', '보', '면', '억울', '하', '?', '일', '도', '생기', '?', '수', '있', '어', '다', '경험', '이', '야']"
1217,저는 단지 들어준거 뿐인데 같이 혼나다니 너무 억울할뿐입니다,0,"['저', '는', '단지', '듣', '어', '주', '?', '거', '뿐', '이', '?데', '같이', '혼나', '다니', '너무', '억울', '하', '?', '뿐', '이', '?니다']"
1218,내 남자친구 너무 잘생겨서 불안해,0,"['내', '남자', '친구', '너무', '잘', '생기', '어서', '불안', '하', '어']"
1219,그렇게 불안할 정도야?,0,"['그렇게', '불안', '하', '?', '정도', '이', '야', '?']"
1220,진짜 애들 세대교체 필요한듯,0,"['진짜', '애', '들', '세대', '교체', '필요', '하', '?', '듯']"
1221,다음주부터 휴간데 뭐하지,0,"['다음', '주', '부터', '휴가', '이', '?데', '뭐', '하', '지']"
1222,코로나라서 돌아다니지도 못하고,0,"['코로나', '이', '라서', '돌아다니', '지', '도', '못하', '고']"
1223,정말 이민가고 싶다.,0,"['정말', '이민', '가', '고', '싶', '다', '.']"
1224,어디나라로 가고싶냐?,0,"['어디', '나라', '로', '가', '고', '싶', '냐', '?']"
1225,영국으로 가고 싶어,0,"['영국', '으로', '가', '고', '싶', '어']"
1226,거기 가서 뭐하려고?,0,"['거기', '가', '어서', '뭐', '하', '려고', '?']"
1227,패션이 무조건 돈으로 해결되는 건 아니잖아,0,"['패션', '이', '무조건', '돈', '으로', '해결', '되', '는', '거', '?', '아니', '잖아']"
1228,왜 대한민국은 갈수록 안좋아질까.,0,"['왜', '대한민국', '은', '갈수록', '안', '좋', '어', '지', '?까', '.']"
1229,아무래도 경제 문제가 더 크지 않을까...,0,"['아무래도', '경제', '문제', '가', '더', '크', '지', '않', '을까', '...']"
1230,승마 경기 0점 받은 말 너무하네,0,"['승마', '경기', '0', '점', '받', '은', '말', '너무', '하', '네']"
1231,말을 너무 천박하게 하는거 아냐 가정교육 못 받았어?,0,"['말', '을', '너무', '천박', '하', '게', '하', '는', '거', '알', '냐', '가정교육', '못', '받', '었', '어', '?']"
1232,무슨 외국어를 배우면 좋을까?,0,"['무슨', '외국어', '를', '배우', '면', '좋', '을까', '?']"
1233,일본어는 그냥 싫고 중국어나 배울까?,0,"['일본어', '는', '그냥', '싫', '고', '중국어', '나', '배우', '?까', '?']"
1234,차라리 좀 생소한 외국어를 배워 봐,0,"['차라리', '좀', '생소', '하', '?', '외국어', '를', '배우', '어', '보', '어']"
1235,최면이란 게 실제로 사람한테 통함?,0,"['최면', '이', '란', '것', '이', '실제로', '사람', '한테', '통하', '?', '?']"
1236,만화에서 최면 어플써서 사람한테 쓰는 거 못 봤음?,0,"[' ', '만화', '에서', '최면', '어플', '쓰', '어서', '사람', '한테', '쓰', '는', '거', '못', '보', '었', '음', '?']"
1237,왔습니다. 뭘 사먹을까 고민입니다. 추천 좀 해주세요.,0,"[' ', '오', '었', '습니다', '.', '뭐', '?', '사', '어', '먹', '을까', '고민', '이', '?니다', '.', '추천', '좀', '하', '어', '주', '세요', '.']"
1238,NC 주가 계속 떨어지네,0,"['NC', '주', '가', '계속', '떨어지', '네']"
1239,전공책 너무 비싸. 돈 아까워라,0,"['전공', '책', '너무', '비싸', '어', '.', '돈', '아깝', '어라']"
1240,저게 국회의원 사무실이야 놀이터야,0,"['저것', '이', '국회', '의원', '사무실', '이야', '놀이터', '야']"
1241,요새 집게핀이 유행이던데 어떱니까,0,"['요새', '집게', '핀', '이', '유행', '이', '던데', '어떻', '읍니까']"
1242,아냐 넌 잘못이 없지,0,"['아냐', '너', '?', '잘못', '이', '없', '지']"
1243,회사에 패션쇼 하러 오는 것도 아니고 옷을 왜 저렇게 입지?,0,"['회사', '에', '패션쇼', '하', '러', '오', '는', '것', '도', '아니', '고', '옷', '을', '왜', '저렇', '게', '입', '지', '?']"
1244,나는 좌익 성향 정치인을 지지해,0,"['나', '는', '좌익', '성향', '정치인', '을', '지지', '하', '어']"
1245,너 서울 사람 아냐?,0,"['너', '서울', '사람', '알', '냐', '?']"
1246,아니 나는 전라도 사람인데?,0,"['아니', '나', '는', '전라도', '사람', '이', '?데', '?']"
1247,아 너무 매워,0,"['아', '너무', '맵', '어', ' ']"
1248,이게 맵다고??,0,"['이것', '이', '맵', '다고', '??']"
1249,내 가치는 남이 정하는게 아니야,0,"['나', '의', '가치', '는', '남', '이', '정하', '는', '것', '이', '아니', '야']"
1250,그러게 사람이 올바르게 살았어야지,0,"['그러게', '사람', '이', '올바르', '게', '살', '었', '어야지']"
1251,중국산 전자제품이 계속 폭발 화재를 일으킨대,0,"['중국', '산', '전자', '제품', '이', '계속', '폭발', '화재', '를', '일으키', '?대']"
1252,쟤는 드라마 한 번 나오더니 갑자기 뜨네,0,"['쟤', '는', '드라마', '한', '번', '나오', '더니', '갑자기', '뜨', '네']"
1253,어쩐지 빛이 곱더라. 기분 나빠서 다신 안 사줄거야,0,"['어쩐지', '빛', '이', '곱', '더라', '.', '기분', '나쁘', '어서', '다시', '?', '안', '사', '어', '주', '?거야']"
1254,이번에 미술 전시회 가고 싶었는데 그게 서울에서만 열려서 못 가게 되었어.,0,"['이번', '에', '미술', '전시회', '가', '고', '싶', '었', '는데', '그것', '이', '서울', '에서', '만', '열리', '어서', '못', '가', '게', '되', '었', '어', '.']"
1255,식당인데 애기들 왤케 뛰어다니냐,0,"['식당', '이', '?데', '애기', '들', '왤', '하', '게', '뛰어다니', '냐']"
1256,부모들이 잘 말려야할텐데 다치면 어떡해,0,"['부모', '들', '이', '잘', '말리', '어야', '하', '?', '터', '이', '?데', '다치', '면', '어떡하', '어']"
1257,"아버지가 서울 아파트 팔고 제주도 단독주택 매입해서 7년 살았거든. 되파니깐 2억, 전에 살던 아파트는 지금 10억 넘더라.",0,"['아버지', '가', '서울', '아파트', '팔', '고', '제주도', '단독', '주택', '매입', '하', '어서', '7', '년', '살', '었', '거든', '.', '되팔', '니까', '?', '2', '억', ',', '전', '에', '살', '던', '아파트', '는', '지금', '10', '억', '넘', '더라', '.']"
1258,예쁘지 않아?,0,"['예쁘', '지', '않', '어', '?']"
1259,진짜 대통령들 임기 말에 욕안먹는 대통령이 있긴한가?,0,"['진짜', '대통령', '들', '임기', '말', '에', '욕', '안', '먹', '는', '대통령', '이', '있', '기', '?', '하', '?가', '?']"
1260,이빨다 빠지니까 바로 까이네 불쌍함,0,"['이빨', '다', '빠지', '니까', '바로', '까이네', '불쌍하', '?']"
1261,날이 추워지니까 운동을 하기가 점점 어렵네,0,"['날', '이', '춥', '어', '지', '니까', '운동', '을', '하', '기', '가', '점점', '어렵', '네']"
1262,무슨 운동을 하는데?,0,"['무슨', '운동', '을', '하', '는', '데', '?']"
1263,그냥 헬스장 가고 그러는 거지 뭐,0,"['그냥', '헬스장', '가', '고', '그러', '는', '거', '이', '지', '뭐']"
1264,뭐야 헬스장은 야외 운동도 아니잖아?,0,"['뭐', '이', '야', '헬스장', '은', '야외', '운동', '도', '아니', '잖아', '?']"
1265,돈을 모아서 경락을 받거나 !,0,"['돈', '을', '모으', '어서', '경락', '을', '받', '거나', '!']"
1266,그래서 매일 문대고 난리피려 하다가 요즘은 아파서 쉬는 중,0,"['그래서', '매일', '문대', '고', '난리', '피', '려', '하', '다가', '요즘', '은', '아프', '어서', '쉬', '는', '중']"
1267,층간소음은 처벌하는 법 안생기냐,0,"['층간소음', '은', '처벌', '하', '는', '법', '안', '생기', '냐', ' ']"
1268,난 내가 더 시끄러워서 주변 소음이 잘 안들려,0,"['나', '?', '나', '가', '더', '시끄럽', '어서', '주변', '소음', '이', '잘', '안', '들리', '어']"
1269,그만해라 좀,0,"['그만', '하', '어라', '좀']"
1270,물러날 때를 알아주면 좋겠어,0,"['물러나', '?', '때', '를', '알', '어', '주', '면', '좋', '겠', '어']"
1271,나 어제 유튜버 봤음!,0,"['나', '어제', '유튜버', '보', '었', '음', '!']"
1272,누구 봤는데?,0,"['누구', '보', '었', '는데', '?']"
1273,브이로그에서는 그 사람 얼굴 나옴?,0,"['브이', '로그', '에서', '는', '그', '사람', '얼굴', '나오', '?', '?']"
1274,키 190 되기가 그렇게 쉬운 줄 알아?,0,"['키', '190', '되', '기', '가', '그렇', '게', '쉽', '은', '줄', '알', '어', '?']"
1275,미국 진짜 인종차별 심한거 같아,0,"['미국', '진짜', '인종', '차별', '심하', '?', '거', '같', '어']"
1276,아닌 척 하면서 오지는 듯,0,"['아니', '?', '척', '하', '면서', '오지', '는', '듯']"
1277,요즘 10대들 왜 이렇게 불량하냐,0,"['요즘', '10', '대', '들', '왜', '이렇게', '불량', '하', '냐']"
1278,오늘 길에서 담배피는 고등학생들 봄,0,"['오늘', '길', '에서', '담배', '피', '는', '고등학생', '들', '보', '?']"
1279,금요일이라서 텐션이 너무 높아,0,"['금요일', '이', '라서', '텐션', '이', '너무', '높', '어']"
1280,저 아저씨 취했나 봐 길에 누워 있어,0,"['저', '아저씨', '취하', '었', '나', '보', '어', '길', '에', '눕', '어', '있', '어']"
1281,배울 줄 모르는 게 아니라 세상이 너무 빨리 바뀌는 거다.,0,"['배우', '?', '줄', '모르', '는', '것', '이', '아니', '라', '세상', '이', '너무', '빨리', '바뀌', '는', '거', '이', '다', '.']"
1282,몰라도 안 물어보는 사람들인데?,0,"['모르', '어도', '안', '묻', '어', '보', '는', '사람', '들', '이', '?데', '?']"
1283,모래알 같은 촛불이여… 아련한 추억으로만 남겠구나.,0,"['모래알', '같', '은', '촛불', '이', '여', '…', '아련', '하', '?', '추억', '으로', '만', '남', '겠', '구나', '.']"
1284,삶이 너무 고달프다.,0,"['삶', '이', '너무', '고달프', '다', '.']"
1285,그럴 땐 고달픔이 느껴지지 않을 정도로 취할 때까지 술을 마시렴.,0,"['그렇', '을', '때', '?', '고달프', '?', '이', '느끼', '어', '지', '지', '않', '을', '정도', '로', '취하', '?', '때', '까지', '술', '을', '마시', '렴', '.']"
1286,술을 마셔도 취하지도 않아.,0,"['술', '을', '마시', '어도', '취하', '지', '도', '않', '어', '.']"
1287,내 마술 신기하지?,0,"['나', '의', '마술', '신기하', '지', '?']"
1288,완전 마법사 같지 않음?,0,"['완전', '마법사', '같', '지', '않', '음', '?']"
1289,여자들 양심 있으면 제발 화장이라도 하고 다녔으면 좋겠어,0,"['여자', '들', '양심', '있', '으면', '제발', '화장', '이', '라도', '하', '고', '다니', '었', '으면', '좋', '겠', '어']"
1290,무슨 양심으로 노메이크업이야? 그걸 보는 남자들 눈 좀 생각해줬으면 좋겠네,0,"['무슨', '양심', '으로', '노', '메이크업', '이', '야', '?', '그거', '?', '보', '는', '남자', '들', '눈', '좀', '생각', '하', '어', '주', '었', '으면', '좋', '겠', '네']"
1291,진짜 저렇게 양육비 안주는 남자들은 이해가 안간다.,0,"['진짜', '저렇', '게', '양육비', '안', '주', '는', '남자', '들', '은', '이해', '가', '안', '가', '?다', '.']"
1292,추천안하는사람을 걸러야지,0,"['추천', '안', '하', '는', '사람', '을', '거르', '어야지']"
1293,왜 잡아 먹기라도 하게? 할 수 있으면 해봐라,0,"['왜', '잡', '어', '먹', '기', '이', '라도', '하', '게', '?', '하', '?', '수', '있', '으면', '하', '어', '보', '어라']"
1294,내가 못할 거 같지?,0,"['나', '가', '못', '하', '?', '거', '같', '지', '?']"
1295,"백신 사망자가 1100명이면, 장애 온 사람은 얼마나 많겠냐?",0,"['백신', '사망자', '가', '1100', '명', '이', '면', ',', '장애', '오', '?', '사람', '은', '얼마나', '많', '겠', '냐', '?']"
1296,"사람이 죽어 나가는데, 그런 소리를 하냐?",0,"['사람', '이', '죽', '어', '나가', '는', '데', ',', '그런', '소리', '를', '하', '냐', '?']"
1297,촛불을 쥔 사람이 촛불을 끌 수도 있는 거야.,0,"['촛불', '을', '쥐', '?', '사람', '이', '촛불', '을', '끌', '?', '수', '도', '있', '는', '거', '이', '야', '.']"
1298,이 사진대로 잘라주세요,0,"['이', '사진', '대로', '자르', '어', '주', '세', '요']"
1299,그냥 이번에는 연애를 쉬려고,0,"['그냥', '이번', '에', '는', '연애', '를', '쉬', '려고']"
1300,펭귄이야 저짝 동네 슨상님 전매 특허 별명이니 건드리지 말랑께,0,"['펭귄', '이', '야', '저', '짝', '동네', '슬', '?', '상', '님', '전매', '특허', '별명', '이', '니', '건드리', '지', '말', '랑께']"
1301,저 가요대전 어땠어,0,"['저', '가요', '대전', '어떻', '었', '어']"
1302,제작진들이 다들 대충 만들고 대충 살잖아,0,"['제작진', '들', '이', '다', '들', '대충', '만들', '고', '대충', '살', '잖아']"
1303,도서정가제 실시 이후에 책이 다 안 팔려서 그냥 버린다더라,0,"['도서', '정가', '제', '실시', '이후', '에', '책', '이', '다', '안', '팔리', '어서', '그냥', '버리', '?다더라']"
1304,그것도 맞는데 그래도 시행 전에는 좀 팔리지 않았냐?,0,"['그것', '도', '맞', '는', '데', '그래도', '시행', '전', '에', '는', '좀', '팔리', '지', '않', '었', '냐', '?']"
1305,비대면 수업 너무 싫어,0,"['비', '대면', '수업', '너무', '싫', '어']"
1306,예전에 티비프로그램에 아이랑 나온거 봤는데 외롭고 힘들어보이더만.. ,0,"['예전', '에', '티비', '프로그램', '에', '아이', '랑', '나오', '?', '거', '보', '었', '는데', '외롭', '고', '힘들', '어', '보이', '더만', '..', ' ']"
1307,넌 다이어트 한다 하지않았어?,0,"['너', '?', '다이어트', '하', '?다', '하', '지', '않', '었', '어', '?']"
1308,배가 고픈걸 어떡해?,0,"['배', '가', '고프', '?', '거', '?', '어떡하', '어', '?']"
1309,나 소개팅 망했어,0,"['나', '소개팅', '망하', '었', '어', ' ']"
1310,잘생긴 사람 나온다면서?,0,"['잘생기', '?', '사람', '나오', '?다면서', '?']"
1311,오늘도 광화문에서는 시위가 한창이야,0,"['오늘', '도', '광화문', '에서', '는', '시위', '가', '한창', '이', '야']"
1312,시위자들 대부분이 50대네,0,"['시위자', '들', '대부분', '이', '50', '대', '네']"
1313,50대들은 왜 저렇게 사회에 불만이 많지?,0,"['50', '대', '들', '은', '왜', '저렇', '게', '사회', '에', '불만', '이', '많', '지', '?']"
1314,내 옷에서 냄새나?,0,"['나', '의', '옷', '에서', '냄새', '나', '어', '?']"
1315,스케줄러 꼴이 왜 이러냐,0,"['스케줄', '러', '꼴', '이', '왜', '이러', '냐']"
1316,바쁘게 살았다는 증거지,0,"['바쁘', '게', '살', '었', '다는', '증거', '지']"
1317,저 배우는 자격지심 심한게 너무 티나,0,"['저', '배우', '는', '자격지심', '심하', '?', '것', '이', '너무', '티', '나', '어']"
1318,내말이 연기 못하는건 그렇다 치고 그냥 보기 불편해,0,"['나', '의', '말', '이', '연기', '못', '하', '는', '거', '?', '그렇', '다', '치', '고', '그냥', '보', '기', '불편', '하', '어']"
1319,내가 뭘 쓰든 네가 뭔 상관이야?,0,"['나', '가', '뭐', '?', '쓰', '든', '너', '가', '뭔', '상관', '이', '야', '?']"
1320,"힝, 저 식당 너무 인기 많아서 줄 서서 기다려야 한대",0,"['힝', ',', '저', '식당', '너무', '인기', '많', '어서', '줄', '서', '어서', '기다리', '어야', '하', '?대']"
1321,짱꺠 중국산 갤럭시 z 플립 봐바,0,"['짱꺠', '중국산', '갤럭시', 'z', '플립', '봐바']"
1322,뭐 갖고 싶은거 있구나?,0,"[' ', '뭐', '갖', '고', '싶', '은', '거', '있', '구나', '?']"
1323,역시 우리 누나 눈치는 빠르다니까?,0,"['역시', '우리', '누나', '눈치', '는', '빠르', '다니까', '?']"
1324,어제 또 보이스 피싱 전화왔어,0,"['어제', '또', '보이스', '피싱', '전화', '오', '었', '어']"
1325,"어후, 김미영 팀장이니 어쩌니 하는 것들 진짜 목소리 듣는 순간 혈압올라",0,"['어후', ',', '김미영', '팀장', '이', '니', '어쩌', '니', '하', '는', '것', '들', '진짜', '목소리', '듣', '는', '순간', '혈압', '오르', '어']"
1326,나 여자친구 새로 생겼어,0,"['나', '여자', '친구', '새로', '생기', '었', '어']"
1327,여자친구를 사귀면 헤프게 노는 거야?,0,"['여자', '친구', '를', '사귀', '면', '헤프', '게', '놀', '는', '거', '이', '야', '?']"
1328,이렇게 이쁘고 어린 아기를 ,0,"['이렇', '게', '이쁘', '고', '어리', '?', '아기', '를', ' ']"
1329,돈은 벌고 싶은 마인드인가?,0,"['돈', '은', '벌', '고', '싶', '은', '마인드', '이', '?가', '?']"
1330,너 같으면 캐시카우 시장 버리고싶겠냐?,0,"['너', '같', '으면', '캐시카우', '시장', '버리', '고', '싶', '겠', '냐', '?']"
1331,저딴식의 퍼포먼스를 돈 받고 했다고?,0,"['저', '딴', '식', '의', '퍼포먼스', '를', '돈', '받', '고', '하', '었', '다고', '?']"
1332,진짜 저 정도면 고소당해도 할 말 없다,0,"['진짜', '저', '정도', '이', '면', '고소', '당하', '어도', '하', '?', '말', '없', '다']"
1333,난 삼차 대전이 지금 남녀 갈등이라고 생각한다,0,"['나', '?', '삼', '차', '대전', '이', '지금', '남녀', '갈등', '이', '라고', '생각', '하', '?다']"
1334,근데 진짜 누구 뽑아야하나 인생 최대의 선택이다,0,"['근데', '진짜', '누구', '뽑', '어야', '하', '나', '인생', '최대', '의', '선택', '이', '다']"
1335,나는 이번 선거 기권합니다~~,0,"['나', '는', '이번', '선거', '기권', '하', '?니다', '~~']"
1336,쟤 요새 TV에 안 나오는 것 같던데 뭔 돈이 있대?,0,"['쟤', '요새', 'TV', '에', '안', '나오', '는', '것', '같', '던데', '뭐', '?', '돈', '이', '있', '대', '?']"
1337,요즘은 인기 없어도 예전엔 어마어마했으니 지금도 돈 많이 벌겠지.,0,"['요즘', '은', '인기', '없', '어도', '예전', '에', '?', '어마어마', '하', '었', '으니', '지금', '도', '돈', '많이', '벌', '겠', '지', '.']"
1338,쟤가 아직도 뮤지컬 쪽에서는 몸값 탑이야.,0,"['쟤', '가', '아직', '도', '뮤지컬', '쪽', '에서', '는', '몸값', '탑', '이', '야', '.']"
1339,아침마다 쓰레기차 너무 시끄러워서 짜증 나,0,"['아침', '마다', '쓰레기차', '너무', '시끄럽', '어서', '짜증', '나', '어']"
1340,와 소름 돋는다,0,"['와', '소름', '돋', '는다']"
1341,악마가 가까운 곳에 살고 있었네,0,"['악마', '가', '가깝', '은', '곳', '에', '살', '고', '있', '었', '네']"
1342,얼마 전에 대청소 했다면서..방이 이게 뭐냐?,0,"['얼마', '전', '에', '대', '청소', '하', '었', '다면서', '..', '방', '이', '이것', '이', '뭐', '이', '냐', '?']"
1343,야 아니야 진짜 요즘 너무 바빠서 치울 시간이 없었어,0,"['야', '아니야', '진짜', '요즘', '너무', '바쁘', '어서', '치우', '?', '시간', '이', '없', '었', '어']"
1344,어제 재미있는 아이디어가 생각 났다.,0,"['어제', '재미있', '는', '아이디어', '가', '생각', '나', '었', '다', '.']"
1345,어휴 너 인성도 알만하다,0,"['어휴', '너', '인성', '도', '알', '?', '만', '하', '다', ' ']"
1346,와 요즘 날씨에 운도 없다 쟤네도,0,"['와', '요즘', '날씨', '에', ' ', '운', '도', '없', '다', '쟤', '네', '도']"
1347,개인적으로 이 사람은 별로야,0,"['개인', '적', '으로', '이', '사람', '은', '별로', '야']"
1348,게임하는 거 진짜 웃기다,0,"['게임', '하', '는', '거', '진짜', '웃기', '다', ' ']"
1349,아 이러다가 잘하니까 잘 봐봐,0,"['아', '이러다가', '잘', '하', '니까', '잘', '보', '어', '보', '어']"
1350,호주제 폐지가 잘못됐어?,0,"['호주', '제', '폐지', '가', '잘못', '되', '었', '어', '?']"
1351,그건 아니지만 내 자식은 그러지 말자는 거지,0,"['그거', '?', '아니', '지만', '나', '의', '자식', '은', '그러', '지', '말', '자는', '거지']"
1352,나머지는 수준 미달이지,0,"['나머지', '는', '수준', '미달', '이', '지']"
1353,만취자는 뭐든 피하고 봐야지,0,"['만취', '자', '는', '뭐', '이', '든', '피하', '고', '보', '어야지']"
1354,차에 스크레치라도 나면 어쩔려고,0,"[' ', '차', '에', '스크레치', '이', '라도', '나', '면', '어쩌', '?려고']"
1355,에휴... 더이상 답장 안함,0,"['에휴', '...', '더', '이상', '답장', '안함']"
1356,걔 밤에도 일하던데 열심히 살더라,0,"['걔', '밤', '에', '도', '일', '하', '던데', '열심히', '살', '더라']"
1357,장애인은 못쓰게하면서 다른 말은 맘대로 쓰는게 이해가 안간다...,0,"['장애인', '은', '못', '쓰', '게', '하', '면서', '다른', '말', '은', '맘대로', '쓰', '는', '것', '이', '이해', '가', '안', '가', '?다', '...']"
1358,독서실 알바 시급 4천 원 받고 하고 있는데 개꿀인 것 같다.,0,"['독서실', '알바', '시급', '4', '천', '원', '받', '고', '하', '고', '있', '는', '데', '개꿀', '이', '?', '것', '같', '다', '.']"
1359,내 주변에서도 잘난줄 알고 말도 안되는 이야기를 하는애들이 있어,0,"['나', '의', '주변', '에서', '도', '잘나', '?', '줄', '알', '고', '말', '도', '안', '되', '는', '이야기', '를', '하', '는', '애', '들', '이', '있', '어']"
1360,일본 올림픽 코로나 시국에 강행한다던데,0,"['일본', '올림픽', '코로나', '시국', '에', '강행', '하', '?다던데']"
1361,돈에 눈이 멀었나봐,0,"['돈', '에', '눈', '이', '멀', '었', '나', '보', '어']"
1362,여자친구 생각에 잠이 안온다,0,"['여자', '친구', '생각', '에', '잠', '이', '안', '오', '?다']"
1363,왜 싸웠어?,0,"['왜', '싸우', '었', '어', '?']"
1364,진짜 니같은 인간들이 있긴 있구나 ,0,"['진짜', '니', '같', '은', '인간', '들', '이', '있', '기', '?', '있', '구나', ' ']"
1365,담배불 좀 빌릴 수 있을까요?,0,"['담배불', '좀', '빌리', '?', '수', '있', '을까요', '?']"
1366,제가 라이터를 어디에다가 잃어버렸나봐요,0,"['저', '가', '라이터', '를', '어디', '에', '다그', '어', '잃어버리', '었', '나', '보', '어요']"
1367,저기요 수작 부리는 거 다 티나요,0,"['저기', '요', '수작', '부리', '는', '거', '다', '티', '나', '어요']"
1368,불 빌려달라고 하다가 번호도 달라는 댁같은 애들 널렸어요,0,"['불', '빌리', '어', '달', '라고', '하', '다가', '번호', '도', '달', '라는', '댁', '같', '은', '애', '들', '널리', '었', '어요']"
1369,뭐라니? 내가 너같은 얼굴한테 그러겠니?,0,"['뭐', '이', '라니', '?', '나', '가', '너', '같', '은', '얼굴', '한테', '그러', '겠', '니', '?']"
1370,학창시절 남자애들이 싸운는것 보면 개웃기잖아,0,"['학창', '시절', '남자', '애', '들', '이', '싸우', '?', '는', '것', '보', '면', '개', '웃기', '지', '않', '어', ' ']"
1371,진짜 꼭 그런거같다 요즘에도 똑같은거 같더라,0,"['진짜', '꼭', '그렇', '은', '거', '같', '다', ' ', '요즘', '에', '도', '똑같', '은', '거', '같', '더라', ' ']"
1372,오 춤은 잘 추는데?,0,"['오', '춤', '은', '잘', '추', '는', '데', '?']"
1373,나 드디어 9급 붙었다,0,"['나', '드디어', '9', '급', '붙', '었', '다']"
1374,내가 알아서 할게,0,"['나', '가', '알', '어서', '하', '?게']"
1375,니들나라로 돌아가라,0,"['니', '들', '나라', '로', '돌아가', '라']"
1376,동포라는 소리 하지마라. 짜증난다. 중국놈은 중국놈이지 대한민국 국민이 아니다. 그러면서 동포는 얼어죽을,0,"['동포', '이', '라는', '소리', '하', '지', '말', '어라', '.', '짜증', '나', '?다', '.', '중국', '놈', '은', '중국', '놈', '이', '지', '대한민국', '국민', '이', '아니', '다', '.', '그러면서', '동포', '는', '얼', '어', '죽', '을']"
1377,뭘로 주문할까?,0,"[' ', '중', '에', '뭐', '?', '로', '주문', '하', '?까', '?']"
1378,나는 더 좋아,0,"['나', '는', ' ', '가', '더', '좋', '어']"
1379,완전 설탕 맛이던데,0,"[' ', '완전', '설탕', '맛', '이', '던데']"
1380,탄산 음료가 탄산 맛이 없는게 말이 되냐,0,"['탄산', '음료', '가', '탄산', '맛', '이', '없', '는', '것', '이', '말', '이', '되', '냐']"
1381,뭐 먹고 싶냐고 물어봐놓곤 왜 꼽을 주냐,0,"['뭐', '먹', '고', '싶', '냐고', '물어보', '어', '놓', '곤', '왜', '꼽', '을', '주', '냐']"
1382,에베베베 어쩌라고 때리면 경찰에 신고각,0,"['에베베베', '어쩌', '라고', '때리', '면', '경찰', '에', '신고', '각']"
1383,저 연예인은 왜 군대 안 감?,0,"['저', '연예인', '은', '왜', '군대', '안', '가', '?', '?']"
1384,그럼 한국에서 돈 안 벌면 좋겠음.,0,"['그럼', '한국', '에서', '돈', '안', '벌', '면', '좋', '겠', '음', '.']"
1385,신생아수 20만명대 나라 망하겠네 진짜?,0,"['신생아', '수', '20', '만', '명', '대', ' ', '나라', '망하', '겠', '네', '진짜', '?']"
1386,1년 저출산 예산이 46조원이라는데 어따 쓰길래 이 꼴이 나냐고,0,"['1', '년', '저출산', '예산', '이', '46', '조', '원', '이', '라는', '데', '어따', '쓰', '길래', '이', '꼴', '이', '나', '냐고']"
1387,말리지 마 찍는다,0,"['말리', '지', '말', '어', ' ', '찍', '는다']"
1388,잠깐 시간되면 이야기좀 하실수 있습니까?,0,"['잠깐', '시간', '되', '면', '이야기', '좀', '하', '시', '?', '수', '있', '습니까', '?']"
1389,아 저 그런사람 아닙니다,0,"['아', '저', '그런', '사람', '아니', '?니다']"
1390,아 그런거 아닙니다.,0,"['아', '그런', '거', '아니', '?니다', '.']"
1391,야 너 결혼하고 왜 더 피곤해보이고 늙는 것 같니?,0,"['야', '너', '결혼', '하', '고', '왜', '더', '피곤', '하', '어', '보이', '고', '늙', '는', '것', '같', '니', '?']"
1392,야 우리 맨날 가던 게임방 문 닫았다더라,0,"['야', '우리', '맨날', '가', '던', '게임', '방', '문', '닫', '었', '다더라']"
1393,"아 나도 들었는데, 어제 거기 다녀간 고등학생 한 명이 코로나 확진자라더라",0,"['아', '나', '도', '듣', '었', '는데', ',', '어제', '거기', '다녀가', '?', '고등학생', '한', '명', '이', '코로나', '확진자', '라더라']"
1394,걔는 뭐 코로나 걸리고 싶어서 그랬겠니...,0,"['걔', '는', '뭐', '코로나', '걸리', '고', '싶', '어서', '그렇', '었', '겠', '니', '...']"
1395,그건 맞는데 괜히 화가 나는 걸 참을 수가 없다...,0,"['그거', '?', '맞', '는', '데', '괜히', '화', '가', '나', '는', '거', '?', '참', '을', '수', '가', '없', '다', '...']"
1396,나 어제 썸남이랑 같이 술 먹고 엄청 취했거든?,0,"['나', '어제', '썸남', '이랑', '같이', '술', '먹', '고', '엄청', '취하', '었', '거든', '?']"
1397,"헐 너 술주정 완전 심하잖아, 어째됐어?",0,"['헐', '너', '술주정', '완전', '심하', '지', '않', '어', ',', '어째', '되', '었', '어', '?']"
1398,"썸은 쫑나고, 술주정 심한 사람으로 낙인 찍혔어 ",0,"['썸', '은', '쫑나고', ',', '술주정', '심하', '?', '사람', '으로', '낙인', '찍히', '었', '어', ' ']"
1399,그 지역에 홍수가 나서 사람들이 많이 죽었대,0,"['그', '지역', '에', '홍수', '가', '나', '어서', '사람', '들', '이', '많이', '죽', '었', '대']"
1400,홍수랑 어묵이랑 무슨 상관이야?,0,"['홍수', '랑', '어묵', '이랑', '무슨', '상관', '이', '야', '?']"
1401,걔 성격 유형 그거 아님?,0,"['걔', '성격', '유형', '그거', '아니', '?', '?']"
1402,너는 왜 그렇게 열심히 살아?,0,"['너', '는', '왜', '그렇', '게', '열심히', '살', '어', '?']"
1403,집이 그렇게 부자면 그냥 놀고 먹어도 되잖아,0,"['집', '이', '그렇게', '부자', '이', '면', '그냥', '놀', '고', '먹', '어도', '되', '잖아']"
